X,Y,ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude
-82.841736,42.941238,204,Life of Riley,1539 Riley Center Rd,,Riley,MI,48041,2313,ST CLAIR,-82.841736,42.941238
-73.930458,40.651848,205,U T Deli Inc,876 Utica Ave,,Brooklyn,NY,11203,3409,KINGS,-73.930458,40.651848
-82.803993,37.787197,206,Dollar General 21004,3832 Kentucky Route 321 S,,Hagerhill,KY,41222,,JOHNSON,-82.803993,37.787197
-81.927704,28.026369,207,Grove Park Chevron,1315 Bartow Rd,,Lakeland,FL,33801,5908,POLK,-81.927704,28.026369
-113.17298,33.943394,208,Big Az Market  2 2,51348 W Highway 60,,Aguila,AZ,85320,199,MARICOPA,-113.17298,33.943394
-97.134407,32.721287,209,Park Row Food Mart,1725 W Park Row Dr,,Arlington,TX,76013,3504,TARRANT,-97.134407,32.721287
-87.684349,41.997871,210,Devon Store,2144 W Devon Ave,Ste 1W,Chicago,IL,60659,2165,COOK,-87.684349,41.997871
-103.20795,44.10664,211,Cox's Farm Stand,2200 N Maple Ave,,Rapid City,SD,57701,7854,PENNINGTON,-103.20795,44.10664
-93.253242,37.207733,212,Gold Crown Food Company,2140 E McDaniel St,,Springfield,MO,65802,2995,GREENE,-93.253242,37.207733
-83.718285,41.676533,213,Meijer Gas Station 117,7240 W Central Ave,,Toledo,OH,43617,1170,LUCAS,-83.718285,41.676533
-112.04771,33.481934,214,Caribbean Oasis,2958 N 16th St,,Phoenix,AZ,85016,7606,MARICOPA,-112.04771,33.481934
-80.655067,28.135359,215,Thrifty Quality Produce N/A,1780 Croton Rd,,Melbourne,FL,32935,3330,BREVARD,-80.655067,28.135359
-85.703011,38.312416,216,Allison Lane Food Mart,1702 Allison Ln,,Jeffersonville,IN,47130,5807,CLARK,-85.703011,38.312416
-92.213089,38.551228,217,Beeline Snack Shop 1,2205 Southridge Dr,,Jefferson City,MO,65109,2032,COLE,-92.213089,38.551228
-83.934174,43.623962,218,Meijer Gas Station 48,2980 Wilder Rd,,Bay City,MI,48706,9257,BAY,-83.934174,43.623962
-85.428207,41.786755,219,Meijer Gas Station 291,1174 S Centerville Rd,,Sturgis,MI,49091,2093,ST JOSEPH,-85.428207,41.786755
-111.42109,38.29903,220,Wayne County Farmers' Market,0 Center And Main Street,,Torrey,UT,84775,,WAYNE,-111.42109,38.29903
-81.431931,35.769394,221,The Ole Store,203 Burke St,,Hickory,NC,28601,7340,CATAWBA,-81.431931,35.769394
-100.6478,30.577843,222,Tres Amigos Convenience Store #9 9,909 N Water Ave,,Sonora,TX,76950,2429,SUTTON,-100.6478,30.577843
-85.369484,40.343464,223,Eaton Pantry #004,17000 N State Road 3N,,Eaton,IN,47338,8947,DELAWARE,-85.369484,40.343464
-88.462502,39.710373,224,Jack Flash-Arthur 602,809 E Columbia St,,Arthur,IL,61911,9720,DOUGLAS,-88.462502,39.710373
-76.864105,40.251629,225,Elbaraka Market,1030 S 13th St,Ste 107,Harrisburg,PA,17104,3405,DAUPHIN,-76.864105,40.251629
-84.059158,33.927715,226,Exxon Food Mart,2339 Lawrenceville Hwy,Ste 101,Lawrenceville,GA,30044,7393,GWINNETT,-84.059158,33.927715
-94.606812,30.249628,227,Angels On The Way 4,42784 Hwy 105,,Batson,TX,77519,,HARDIN,-94.606812,30.249628
-81.052475,33.88763,228,Jet Fuels,3835 Charleston Hwy,,West Columbia,SC,29172,2727,LEXINGTON,-81.052475,33.88763
-91.145081,30.461868,229,Gus Young Grocery,4412 Gus Young Ave,,Baton Rouge,LA,70802,1246,EAST BATON ROUGE,-91.145081,30.461868
-102.89124,34.521351,230,Dollar General 21221,300 W Gardner Ave,,Bovina,TX,79009,,PARMER,-102.89124,34.521351
-91.408203,38.075275,231,Midwest Petroleum 54,5922 Highway 19,,Cuba,MO,65453,2022,CRAWFORD,-91.408203,38.075275
-92.682579,43.061012,232,Rush Stop 1,609 S Main St,,Charles City,IA,50616,3224,FLOYD,-92.682579,43.061012
-82.51696,28.014448,233,Deli Gourmet Supermarket,4310 W Hamilton Ave,,Tampa,FL,33614,3157,HILLSBOROUGH,-82.51696,28.014448
-95.961037,41.259735,234,Kimball Foods Llc 1,3253 Dodge St,Ste 1101,Omaha,NE,68131,3408,DOUGLAS,-95.961037,41.259735
-80.154243,26.136652,235,Circle K 7695,901 W Sunrise Blvd,,Fort Lauderdale,FL,33311,7130,BROWARD,-80.154243,26.136652
-96.803902,48.861111,236,J & S Foods,100 Central Ave N,,Lancaster,MN,56735,3508,KITTSON,-96.803902,48.861111
-82.783302,27.980207,237,Shop & Save,1427 N Betty Ln,,Clearwater,FL,33755,2608,PINELLAS,-82.783302,27.980207
-83.952583,43.450882,238,Hari's Party Store No. 3 Inc.,805 Shattuck Rd,,Saginaw,MI,48604,2359,SAGINAW,-83.952583,43.450882
-95.759789,36.164669,239,DOLLARTREE 8505,19563 Haynes Rd,,Catoosa,OK,74015,,ROGERS,-95.759789,36.164669
-104.8272,39.637997,240,7-Eleven 23154b 23154B,13790 E Quincy Ave,,Aurora,CO,80015,1129,ARAPAHOE,-104.8272,39.637997
-81.069794,37.768883,241,Grandview Market,2180 Grandview Rd,,Beaver,WV,25813,9252,RALEIGH,-81.069794,37.768883
-157.42191,70.484711,242,P & J Store,1014 Imagruaq St,,Atqasuk,AK,99791,84,NORTH SLOPE,-157.42191,70.484711
-117.03361,33.208298,243,Cvx Holdings #0017,27406 Valley Center Rd,,Valley Center,CA,92082,7245,SAN DIEGO,-117.03361,33.208298
-91.609535,36.218945,244,Flash Market 20,50 Hwy 60 & 412,,Ash Flat,AR,72513,,SHARP,-91.609535,36.218945
-74.171303,40.918949,245,Broadway Grill & Goumet Deli 1,100 Broadway,,Paterson,NJ,7505,1107,PASSAIC,-74.171303,40.918949
-99.943825,31.740494,246,Tres Amigos Convenience Store #5 5,417 Hutchins Ave,,Ballinger,TX,76821,5817,RUNNELS,-99.943825,31.740494
-104.73447,40.393387,247,Circle K 2740641,2720 35th Ave,,Greeley,CO,80634,4101,WELD,-104.73447,40.393387
-122.27364,37.800076,248,Layonna Vegetarian,443 8th St,,Oakland,CA,94607,3901,ALAMEDA,-122.27364,37.800076
-98.156593,26.189735,249,Leo's Express Drive Thru 1,124 W Hwy 83,,San Juan,TX,78589,2604,HIDALGO,-98.156593,26.189735
-97.280029,32.712437,250,7-eleven Convenience Store 36095C,3300 Vaughn Blvd,,Fort Worth,TX,76105,5351,TARRANT,-97.280029,32.712437
-95.337547,29.665197,251,Mcrae007 N/A,8118 Martin Luther King Blvd,,Houston,TX,77033,2120,HARRIS,-95.337547,29.665197
-95.455185,30.315228,252,Sam's Corner Store,613 N 2nd St,,Conroe,TX,77301,2632,MONTGOMERY,-95.455185,30.315228
-83.484535,42.319393,253,Meijer Gas Station 32,45001 Ford Rd,,Canton,MI,48187,2999,WAYNE,-83.484535,42.319393
-85.371376,39.883831,254,B & C Farm,3331 S County Road 50 E,,New Castle,IN,47362,8749,HENRY,-85.371376,39.883831
-83.946907,33.030445,255,Monroe Food Mart no,111 Mlk Jr Dr,,Forsyth,GA,31029,3236,MONROE,-83.946907,33.030445
-122.14843,39.153599,256,La Fortuna,669 F St,,Williams,CA,95987,5198,COLUSA,-122.14843,39.153599
-112.01735,40.513088,257,WinCo Foods 159,11969 S Carlsbad Way,,Herriman,UT,84096,,SALT LAKE,-112.01735,40.513088
-75.568207,39.756706,258,Dash In 1410,2001 Pennsylvania Ave,,Wilmington,DE,19806,2439,NEW CASTLE,-75.568207,39.756706
-121.83797,36.608707,259,Seaside Liquors,1290 Broadway Ave,,Seaside,CA,93955,4935,MONTEREY,-121.83797,36.608707
-82.666138,41.410378,260,Meijer Gas Station 142,4714 Milan Rd,,Sandusky,OH,44870,5840,ERIE,-82.666138,41.410378
-73.409576,41.434578,261,Lucky u llc (mobil Gas Station),83 Federal Rd,,Brookfield,CT,6804,2553,FAIRFIELD,-73.409576,41.434578
-88.415344,44.301773,262,Meijer Gas Station 300,3995 N Richmond St,,Appleton,WI,54913,9743,OUTAGAMIE,-88.415344,44.301773
-95.347176,30.045366,263,Handi Stop 17,22811 Cypresswood Dr,,Spring,TX,77373,6921,HARRIS,-95.347176,30.045366
-83.126968,34.064156,264,Corner Kwik Stop,27 Highway 72 E,,Comer,GA,30629,3717,MADISON,-83.126968,34.064156
-70.76545,43.443466,265,Eastside Convenience,88 High St,,Sanford,ME,4073,2741,YORK,-70.76545,43.443466
-83.630486,42.993801,266,Meijer Gas Station 29,2333 S Center Rd,,Burton,MI,48519,1196,GENESEE,-83.630486,42.993801
-104.90719,40.479542,267,7-Eleven Store 39081C,629 Main St,,Windsor,CO,80550,5134,WELD,-104.90719,40.479542
-90.209984,32.282703,268,Faza Food Mart Llc,1801 University Blvd,,Jackson,MS,39204,5008,HINDS,-90.209984,32.282703
-115.24355,36.005848,269,Terrible's 389,10465 S Rainbow Blvd,,Las Vegas,NV,89178,4006,CLARK,-115.24355,36.005848
-87.986847,42.96143,270,Meijer Gas Station 292,5900 W Layton Ave,,Greenfield,WI,53220,4023,MILWAUKEE,-87.986847,42.96143
-118.03526,34.057053,271,Favorito Market,2432 Tyler Ave,,El Monte,CA,91733,2714,LOS ANGELES,-118.03526,34.057053
-157.82455,21.27495,272,ABC Store 14,2456 Kalakaua Ave,,Honolulu,HI,96815,3237,HONOLULU,-157.82455,21.27495
-92.108215,34.886463,273,Flash Market 170,2255 John Harden Dr,,Jacksonville,AR,72076,2732,PULASKI,-92.108215,34.886463
-89.110641,35.753963,274,Flash Market 201,4101A Highway 412 S,,Bells,TN,38006,3901,CROCKETT,-89.110641,35.753963
-74.00444,40.601112,275,Cropsey Deli & Grocery Inc,1919 Cropsey Ave,,Brooklyn,NY,11214,6015,KINGS,-74.00444,40.601112
-86.381096,39.755051,276,Saanjh Indian Bazaar Inc,585 S Dan Jones Rd,,Avon,IN,46123,6685,HENDRICKS,-86.381096,39.755051
-84.361504,42.256504,277,Meijer Gas Station 56,3333 E Michigan Ave,,Jackson,MI,49202,3853,JACKSON,-84.361504,42.256504
-78.744843,42.159298,278,Salamanca Farmers Market,768 Broad St,,Salamanca,NY,14779,1331,CATTARAUGUS,-78.744843,42.159298
-94.813316,39.795902,279,World Liquor & Tobacco Outlet,3002 N Belt Hwy,,Saint Joseph,MO,64506,1545,BUCHANAN,-94.813316,39.795902
-98.689026,29.33263,280,7-Eleven 38593H,9402 West Loop 1604,,San Antonio,TX,78250,,BEXAR,-98.689026,29.33263
-96.639656,32.940098,281,Beltline Swift Food Mart,862 Belt Line Rd,,Garland,TX,75040,3633,DALLAS,-96.639656,32.940098
-97.352333,37.584492,282,Cox Farm,6059 S Seneca St,,Wichita,KS,67217,5119,SEDGWICK,-97.352333,37.584492
-74.023224,41.476959,283,Stewart's Shops 464,202 Quassaick Ave,,New Windsor,NY,12553,7145,ORANGE,-74.023224,41.476959
-94.764503,39.116272,284,Zoland Asian Market Llc,7933 State Ave,Ste 103,Kansas City,KS,66112,2442,WYANDOTTE,-94.764503,39.116272
-98.150757,26.214598,285,Tortilleria Nvo Progreso #3,2025 N Raul Longoria Rd,Ste 1,San Juan,TX,78589,3487,HIDALGO,-98.150757,26.214598
-149.90547,61.198181,286,Spenard Shell,2500 Spenard Rd,,Anchorage,AK,99503,1624,ANCHORAGE,-149.90547,61.198181
-87.674934,41.506641,287,Saint Stephen Oil Corporation,2401 Lincoln Hwy,,Olympia Fields,IL,60461,1901,COOK,-87.674934,41.506641
-85.878296,35.665714,288,Crisp Springs Market ,35 Crisp Springs Rd,,McMinnville,TN,37110,5240,WARREN,-85.878296,35.665714
-82.905891,42.522434,289,Meijer Gas Station 63,30800 Little Mack Ave,,Roseville,MI,48066,1700,MACOMB,-82.905891,42.522434
-82.103302,29.201019,290,Sunshine Food Mart #202,1402 NE 25th Ave,,Ocala,FL,34470,4861,MARION,-82.103302,29.201019
-73.006401,40.782211,291,Giunta's Meat Farms,399 Medford Ave,,Patchogue,NY,11772,1849,SUFFOLK,-73.006401,40.782211
-84.247131,43.662251,292,Meijer Gas Station 108,7140 Eastman Ave,,Midland,MI,48642,7806,MIDLAND,-84.247131,43.662251
-73.96167,40.625126,293,Super King Halal Meat Corp.,1420 Avenue J,,Brooklyn,NY,11230,3702,KINGS,-73.96167,40.625126
-71.176529,42.701767,294,Quezada Grocery,857 Essex St,,Lawrence,MA,1841,4618,ESSEX,-71.176529,42.701767
-89.008598,41.36092,295,Dollar General 21225,809 East IL RT 6,,North Utica,IL,61373,,LA SALLE,-89.008598,41.36092
-73.849449,40.884048,296,Laconia Fish Market,3959 Laconia Ave,,Bronx,NY,10466,4915,BRONX,-73.849449,40.884048
-81.726349,28.815763,297,7-eleven #38747A,219 E Burleigh Blvd,,Tavares,FL,32778,2403,LAKE,-81.726349,28.815763
-77.356621,38.947044,298,A Plus 40056H,11854 Sunrise Valley Dr,,Reston,VA,20191,3302,FAIRFAX,-77.356621,38.947044
-74.178711,42.930893,299,Memon Enterprises Inc,313 E Main St,,Amsterdam,NY,12010,5328,MONTGOMERY,-74.178711,42.930893
-79.45665,34.785378,300,Shop Right,704C Aberdeen Rd,,Laurinburg,NC,28352,2689,SCOTLAND,-79.45665,34.785378
-85.074768,42.946941,301,Meijer Gas Station 303,2750 S State Rd,,Ionia,MI,48846,8472,IONIA,-85.074768,42.946941
-89.533363,37.301392,302,AM PM,1101 William St,,Cape Girardeau,MO,63703,6176,CAPE GIRARDEAU,-89.533363,37.301392
-90.815651,29.761787,303,Sam's Speedy Food Mart,577 W Park Ave,,Thibodaux,LA,70301,5533,LAFOURCHE,-90.815651,29.761787
-78.304756,36.502041,304,Buchanan's Store Inc.,6547 Drewry Virginia Line Rd,,Manson,NC,27553,9135,VANCE,-78.304756,36.502041
-85.011276,41.129917,305,Meijer Gas Station 138,10305 Maysville Rd,,Fort Wayne,IN,46835,9591,ALLEN,-85.011276,41.129917
-86.153336,39.971149,306,Meijer Gas Station 130,1426 W Carmel Dr,,Carmel,IN,46032,8783,HAMILTON,-86.153336,39.971149
-95.52494,29.865124,307,Handi Plus #4,6751 Fairbanks N Houston Rd,,Houston,TX,77040,4310,HARRIS,-95.52494,29.865124
-84.999619,41.668526,308,Meijer Gas Station 190,2950 N Wayne St,,Angola,IN,46703,9121,STEUBEN,-84.999619,41.668526
-116.96931,32.623013,309,Barons Market Yes,2015 Birch Rd,Ste 980,Chula Vista,CA,91915,2010,SAN DIEGO,-116.96931,32.623013
-82.215805,34.941505,310,Sunnyside Grocery 1,604 E Fairview Ave,,Greer,SC,29651,2555,GREENVILLE,-82.215805,34.941505
-73.942307,40.786526,311,Dave's Discount Corp-Dave's Discount 99 Cents Plus,1968 1st Ave,,New York,NY,10029,6430,NEW YORK,-73.942307,40.786526
-81.384857,41.100395,312,Meijer Gas Station 317,255 Tallmadge Rd,,Kent,OH,44240,7203,PORTAGE,-81.384857,41.100395
-83.823807,44.484196,313,New Jose Lake Store And Resort,7065 Jose Lake Rd,,South Branch,MI,48761,9614,OGEMAW,-83.823807,44.484196
-95.21315,29.760874,314,Federal Food Store ,1644 Federal Rd,,Houston,TX,77015,6706,HARRIS,-95.21315,29.760874
-83.283936,33.174751,315,Lake Sinclair Bait & Tackle,2979 N Columbia St,,Milledgeville,GA,31061,8797,BALDWIN,-83.283936,33.174751
-112.03359,40.681995,316,Maverik Inc 626,4100 South 5969 West,,West Valley City,UT,84128,,SALT LAKE,-112.03359,40.681995
-76.129959,43.002125,317,"E & B Fuel, Inc.",571 E Seneca Tpke,,Syracuse,NY,13205,2407,ONONDAGA,-76.129959,43.002125
-73.228416,42.457722,318,Mobil Salton Ave,115 Dalton Ave,,Pittsfield,MA,1201,3534,BERKSHIRE,-73.228416,42.457722
-82.138069,30.333633,319,Macedonia Store,6128 County Road 23c,,Macclenny,FL,32063,3714,BAKER,-82.138069,30.333633
-73.979149,40.728191,320,Santa Grocery Deli 2 Corp,551 E 12th St,,New York,NY,10009,3856,NEW YORK,-73.979149,40.728191
-119.09099,36.205074,321,Dollar General 18862,120 E Hermosa St,,Lindsay,CA,93247,2029,TULARE,-119.09099,36.205074
-77.750061,36.445717,322,Town & Country Food Mart,4622 Hwy 158,,Roanoke Rapids,NC,27870,,HALIFAX,-77.750061,36.445717
-77.658463,36.456436,323,Big Als Mini Mart,1001 Jackson St,,Roanoke Rapids,NC,27870,3719,HALIFAX,-77.658463,36.456436
-82.453804,28.087406,324,Calypso Mart,701 E Bearss Ave,,Tampa,FL,33613,1411,HILLSBOROUGH,-82.453804,28.087406
-90.267059,38.582027,325,Double Aa Market Llc,4743 Morganford Rd,,Saint Louis,MO,63116,1343,ST LOUIS CITY,-90.267059,38.582027
-81.502235,27.613503,326,Avon Mini Mart 2,1499 N Lake Ave,,Avon Park,FL,33825,2428,HIGHLANDS,-81.502235,27.613503
-96.151512,31.597223,327,Jet Travel Plaza,771 State Highway 179,,Teague,TX,75860,3055,FREESTONE,-96.151512,31.597223
-83.612762,41.374371,328,Meijer Gas Station 156,2029 East Wooster St.,,Bowling Green,OH,43402,,WOOD,-83.612762,41.374371
-87.885635,41.952869,329,O'Hare BP,4111 Mannheim Rd,,Schiller Park,IL,60176,1840,COOK,-87.885635,41.952869
-92.979713,43.686226,330,Super Fresh Produce,2101 4th St NW,,Austin,MN,55912,1810,MOWER,-92.979713,43.686226
-83.095268,42.52034,331,Meijer Gas Station 222,1101 E 13 Mile Rd,,Madison Heights,MI,48071,1534,OAKLAND,-83.095268,42.52034
-85.907639,41.627209,332,Meijer Gas Station 127,4522 Elkhart Rd,,Goshen,IN,46526,5822,ELKHART,-85.907639,41.627209
-83.532974,41.688297,333,Cheers,547 E Manhattan Blvd,,Toledo,OH,43608,1270,LUCAS,-83.532974,41.688297
-117.90351,33.774345,334,Jd Fuel Inc,13152 Garden Grove Blvd,,Garden Grove,CA,92843,2103,ORANGE,-117.90351,33.774345
-88.824471,34.205894,335,Young's Grocery,106 Palmetto Rd,,Tupelo,MS,38801,9133,LEE,-88.824471,34.205894
-82.431183,27.960268,336,7th Ave Supermarket,2426 E 7th Ave,,Tampa,FL,33605,4017,HILLSBOROUGH,-82.431183,27.960268
-87.044945,41.475334,337,Woodfire Meat Market Inc,1202 Formula Dr,Ste G,Valparaiso,IN,46383,4365,PORTER,-87.044945,41.475334
-80.94725,34.113392,338,Quick Stop Exxon,9102 Farrow Rd,,Columbia,SC,29203,9774,RICHLAND,-80.94725,34.113392
-83.43605,42.437923,339,Meijer Gas Station 54,20401 Haggerty Rd,,Northville,MI,48167,3199,WAYNE,-83.43605,42.437923
-84.034706,33.837967,340,Quick Stop Food Mart,2671 Centerville Hwy,Ste 160,Snellville,GA,30078,4538,GWINNETT,-84.034706,33.837967
-95.676132,29.589247,341,Al Rabba World Food,5800 New Territory Blvd,,Sugar Land,TX,77479,5948,FORT BEND,-95.676132,29.589247
-79.541542,40.293255,342,Nature's Way Market Of Greensburg Inc ,796 Highland Ave,,Greensburg,PA,15601,4251,WESTMORELAND,-79.541542,40.293255
-119.03877,35.266644,343,Budiyan Inc. Dba Happy Gas & Mini Mart,3221 Taft Hwy,,Bakersfield,CA,93313,9201,KERN,-119.03877,35.266644
-80.835556,35.239975,344,QuikTrip 1010,1134 N Graham St,,Charlotte,NC,28206,3062,MECKLENBURG,-80.835556,35.239975
-81.142647,32.101402,345,Ebenezer Discount Grocery,309 Main St,Ste B,Savannah,GA,31408,2213,CHATHAM,-81.142647,32.101402
-81.531219,33.913574,346,Randall's Produce,122 W Church St,,Batesburg,SC,29006,2107,LEXINGTON,-81.531219,33.913574
-73.855415,40.743404,347,7 Eleven 34023K,107-24 Corona Avenue,,Corona,NY,11368,,QUEENS,-73.855415,40.743404
-93.809761,32.456627,348,Kennedy Express Mart,4250 Hollywood Ave,,Shreveport,LA,71109,7820,CADDO,-93.809761,32.456627
-91.614342,36.068638,349,Flash Market 114,2074 Evening Shade Dr,,Evening Shade,AR,72532,9234,SHARP,-91.614342,36.068638
-78.845131,42.827374,350,Alsultan Inc - Alsultan Resturant & Bakery,178 Ridge Rd,,Buffalo,NY,14218,1128,ERIE,-78.845131,42.827374
-88.993896,40.486179,351,I Mart Stores LLC IL,807 N Main St,,Bloomington,IL,61701,3041,MCLEAN,-88.993896,40.486179
-119.31419,36.211147,352,Family Dollar 12379,2121 E Tulare Ave,,Tulare,CA,93274,3221,TULARE,-119.31419,36.211147
-74.072136,40.946884,353,Go Fresh Produce,385 Route 17 South,,Paramus,NJ,7652,,BERGEN,-74.072136,40.946884
-95.445648,29.638243,354,Zip In Zip Out,12951 Hiram Clarke Rd,,Houston,TX,77045,3202,HARRIS,-95.445648,29.638243
-97.681419,46.441456,355,Patriot Fuels Inc 006,501 Main St,,Lisbon,ND,58054,4145,RANSOM,-97.681419,46.441456
-83.052109,41.256378,356,Mickey Mart 65,101 S Broadway St,,Green Springs,OH,44836,9317,SENECA,-83.052109,41.256378
-90.27977,34.833916,357,Dollar General 21364,13060 Highway 61 N,,Robinsonville,MS,38664,9709,TUNICA,-90.27977,34.833916
-73.980629,40.612839,358,Jerjina Grocery Inc,1313 W 6th St,,Brooklyn,NY,11204,4868,KINGS,-73.980629,40.612839
-81.23439,35.004253,359,Express Mart,512 North Congress St,,York,SC,29745,,YORK,-81.23439,35.004253
-101.88432,35.181602,360,Laila Quick Stop,2900 S Western St,,Amarillo,TX,79109,3238,RANDALL,-101.88432,35.181602
-83.680046,42.231319,361,Meijer Gas Station 27,3995 Carpenter Rd,,Ypsilanti,MI,48197,9606,WASHTENAW,-83.680046,42.231319
-117.03768,32.676472,362,Kings Liquor & Deli # 3,3021 Alta View Dr,,San Diego,CA,92139,3313,SAN DIEGO,-117.03768,32.676472
-83.442284,42.547619,363,Meijer Gas Station 109,1703 Haggerty Hwy,,Commerce Township,MI,48390,2809,OAKLAND,-83.442284,42.547619
-77.454735,34.750008,364,A & E Mart,244 Wilmington Hwy,,Jacksonville,NC,28540,3506,ONSLOW,-77.454735,34.750008
-90.779739,29.674931,365,Gray Food Mart,4174 W Main St,,Gray,LA,70359,6308,TERREBONNE,-90.779739,29.674931
-108.18389,36.719337,366,The Family Market,1907 E Murray Dr,Ste A,Farmington,NM,87401,7821,SAN JUAN,-108.18389,36.719337
-118.3698,35.642014,367,Mountain Vista Market,14606 Highway 178,,Lake Isabella,CA,93240,9248,KERN,-118.3698,35.642014
-85.652351,40.048229,368,Meijer Gas Station 136,6630 S Scatterfield Rd,,Anderson,IN,46013,9605,MADISON,-85.652351,40.048229
-80.05442,26.690739,369,West Palm Beach Chevron,2615 S Dixie Hwy,,West Palm Beach,FL,33401,7919,PALM BEACH,-80.05442,26.690739
-75.466759,39.571751,370,N&n's Shortstop,191 E Broadway,,Salem,NJ,8079,1137,SALEM,-75.466759,39.571751
-81.111023,32.028461,371,Emanuel's Food Mart,5411 White Bluff Rd,,Savannah,GA,31405,6905,CHATHAM,-81.111023,32.028461
-93.248337,44.836586,372,Cedar Bp 1,9200 Old Cedar Ave S,,Minneapolis,MN,55425,2400,HENNEPIN,-93.248337,44.836586
-83.758896,34.956043,373,DOLLARTREE 8460,534 Bell Creek Rd,,Hiawassee,GA,30546,2300,TOWNS,-83.758896,34.956043
-88.614273,44.752907,374,Wagner 22 Management LLC,N4543 Hwy 22,,Shawano,WI,54166,,SHAWANO,-88.614273,44.752907
-97.199196,32.757706,375,Gold Star Food Mart,7375 Ederville Rd,,Fort Worth,TX,76112,3531,TARRANT,-97.199196,32.757706
-90.405807,32.8633,376,LAMAR RED BARN,1107 Lamar Ave,,Yazoo City,MS,39194,2952,YAZOO,-90.405807,32.8633
-155.98965,19.634031,377,ABC Store 75,75-5817 Alii Drive,Suite F15,Kailua-Kona,HI,96740,,HAWAII,-155.98965,19.634031
-83.851151,31.531334,378,Ez Corner 1,923 W Franklin St,,Sylvester,GA,31791,1919,WORTH,-83.851151,31.531334
-84.079308,43.416027,379,Meijer Gas Station 42,8396 Gratiot Rd,,Saginaw,MI,48609,4802,SAGINAW,-84.079308,43.416027
-83.936981,35.976151,380,Quik Stop,815 W Baxter Ave,,Knoxville,TN,37921,6850,KNOX,-83.936981,35.976151
-79.725891,36.086803,381,Kwik Trip,3602 E Wendover Ave,Ste C,Greensboro,NC,27405,6453,GUILFORD,-79.725891,36.086803
-117.27873,33.932259,382,Beyond/76 Gas N/A,12970 Day St,,Moreno Valley,CA,92553,7000,RIVERSIDE,-117.27873,33.932259
-84.244133,40.057369,383,Meijer Gas Station 112,1990 W Main St,,Troy,OH,45373,1017,MIAMI,-84.244133,40.057369
-86.798599,33.601582,384,International Market - San Miguel ,904 Decatur Hwy,,Fultondale,AL,35068,1800,JEFFERSON,-86.798599,33.601582
