StateFip	PLaceFip	Town
53	62120	Seabeck
53	63545	Shadow Lake
53	66220	Southworth
53	69280	Swede Heaven
53	70245	Tampico
53	27225	Glenwood
53	27785	Graham
53	28695	Greenwater
53	41155	McChord AFB
53	27890	Grand Mound
53	49193	Nisqually Indian Community
53	28450	Grays River
53	30030	Hat Island
53	29430	Hansville
53	37345	Lake Holm
53	49030	Nile
53	30305	Hazel Dell
53	30690	Herron Island
53	55540	Porter
53	30750	High Bridge
53	31540	Hogans Corner
53	52530	Pacific Beach
53	53265	Parker
53	33105	Inchelium
53	33280	Indianola
53	35870	Kingston
53	33890	Jamestown
53	42835	Manson
53	60580	Ryderwood
53	34470	Junction City
53	42345	Malone
53	34915	Kayak Point
53	34960	Keller
53	35135	Kendall
53	43010	Maple Falls
53	43491	Marietta-Alderwood
53	53800	Peaceful Valley
53	35625	Keyport
53	36115	Klickitat
53	40735	Lyle
53	37077	Lake Bosworth
53	37287	Lake Goodwin
53	37415	Lake Ketchum
53	37672	Lake Roesiger
53	39860	Lochsloy
53	41470	Machias
53	42415	Maltby
53	43815	Martha Lake
53	44260	May Creek
53	37420	Lakeland North
53	37430	Lakeland South
53	37526	Lake McMurray
53	43325	Marblemount
53	59250	Rockport
53	37538	Lake Marcel-Stillwater
53	37567	Lake Morton-Berrydale
53	43062	Maple Heights-Lake Desire
53	46215	Mirrormont
53	57395	Ravensdale
53	37920	Lake Tapps
53	40105	Longbranch
53	49940	North Lynnwood
53	37926	Lakeview
53	38420	Larch Way
53	52285	Outlook
53	39212	Lewisville
53	44620	Meadow Glade
53	46125	Minnehaha
53	47630	Mount Vista
53	51795	Orchards
53	61000	Salmon Creek
53	39930	Lofall
53	40270	Longview Heights
53	40350	Loomis
53	67805	Steptoe
53	40570	Lower Elochoman
53	64380	Silver Firs
53	64610	Sisco Heights
53	68480	Sunday Lake
53	41645	McKenna
53	42310	Malo
53	42380	Malott
53	42450	Manchester
53	43255	Maplewood
53	43640	Markham
53	46405	Moclips
53	48330	Neilton
53	50500	Ocean City
53	61350	Satsop
53	70175	Taholah
53	45495	Midland
53	65922	South Hill
53	66255	Spanaway
53	68365	Summit
53	45870	Mill Creek East
53	50115	North Puyallup
53	46090	Mineral
53	46725	Monroe North
53	47280	Moses Lake North
53	48225	Navy Yard City
53	53440	Parkwood
53	48550	Nespelem Community
53	50007	North Omak
53	49765	North Fort Lewis
53	56150	Prairie Heights
53	57140	Raft Island
53	49992	North Marysville
53	50183	North Sultan
53	52110	Oso
53	54213	Picnic Point
53	64190	Silvana
53	67595	Startup
53	50210	North Yelm
53	50535	Ocean Park
53	52267	Otis Orchards-East Farms
53	52378	Oyehut
53	53335	Parkland
53	56170	Prairie Ridge
53	56555	Puget Island
53	57030	Qui-nai-elt Village
53	61235	Santiago
53	58742	Riverbend
53	58777	River Road
53	59110	Rochester
53	59390	Rocky Point
53	59635	Ronald
53	65275	Snoqualmie Pass
53	59880	Rosedale
53	64755	Skamokawa Valley
53	63245	Sekiu
53	64365	Silverdale
53	69170	Suquamish
53	64775	Skokomish
53	65810	South Creek
53	67435	Stansberry Lake
53	66185	South Wenatchee
53	68785	Sunnyslope
53	68200	Sudden Valley
53	68410	Summit View
53	68417	Summitview
53	70280	Tanglewilde
53	70315	Tanner
53	70805	Terrace Heights
53	71225	Thorp
53	71330	Three Lakes
53	71680	Tokeland
53	71995	Torboy
53	72030	Touchet
53	72170	Town and Country
53	72205	Tracyton
53	72450	Trout Lake
53	73065	Twin Lakes
53	73255	Union
53	73307	Union Hill-Novelty Hill
53	73580	Upper Elochoman
53	74445	Vaughn
53	74585	Venersborg
53	74760	Verlot
53	75810	Walla Walla East
53	75985	Wallula
53	76615	Wauna
53	77297	West Clarkston-Highland
53	77612	West Pasco
53	78365	White Swan
53	78780	Wilderness Rim
53	78995	Willapa
53	79485	Wishram
53	79555	Wollochet
53	78225	White Center
53	73885	Valley
53	74200	Vantage
53	74305	Vashon
53	75905	Waller
53	76195	Warm Beach
53	79825	Woods Creek
53	77745	West Side Highway
53	78155	Whidbey Island Station
54	00196	Accoville
54	44188	Kistler
54	67228	Raysal
54	01396	Alum Creek
54	35596	Harts
54	01660	Amherstdale
54	10876	Bruno
54	02188	Apple Grove
54	46420	Lesage
54	02260	Arbovale
54	03460	Aurora
54	11620	Burlington
54	04732	Bartley
54	06748	Berwind
54	04780	Bartow
54	19948	Dailey
54	39412	Huntersville
54	05068	Beards Fork
54	37036	Hico
54	43852	Kincaid
54	05260	Beaver
54	09676	Bradley
54	16516	Coal City
54	18508	Crab Orchard
54	20164	Daniels
54	49564	MacArthur
54	63988	Piney View
54	65836	Prosperity
54	06052	Belva
54	21628	Dixie
54	27196	Fenwick
54	58180	Nettie
54	06436	Bergoo
54	14630	Charlton Heights
54	41010	Jefferson
54	07204	Big Chimney
54	07228	Big Creek
54	36484	Henlawson
54	07516	Big Sandy
54	07756	Birch River
54	08308	Blennerhassett
54	08836	Boaz
54	49156	Lubeck
54	54580	Mineralwells
54	08764	Bluewell
54	08956	Bolt
54	09868	Brandywine
54	23644	Eccles
54	32068	Glen White
54	09100	Boomer
54	09364	Bowden
54	09964	Brenton
54	44548	Kopperston
54	10420	Brookhaven
54	13756	Cassville
54	14775	Cheat Lake
54	10948	Brush Fork
54	19324	Crumpler
54	30724	Ghent
54	36292	Helen
54	45292	Lashmeet
54	11212	Bud
54	17836	Corinne
54	18388	Covel
54	31756	Glen Fork
54	52372	Matheny
54	58756	New Richmond
54	13468	Carolina
54	38260	Hometown
54	39676	Idamay
54	66460	Rachel
54	66892	Rand
54	13684	Cass
54	33124	Green Bank
54	14212	Century
54	34180	Gypsy
54	36628	Hepzibah
54	14692	Chattaroy
54	30777	Gilbert Creek
54	14716	Chauncey
54	42292	Justice
54	14812	Chelyan
54	16612	Coal Fork
54	63772	Pinch
54	17380	Comfort
54	18604	Craigsville
54	19108	Cross Lanes
54	19300	Crum
54	33580	Greenview
54	66484	Racine
54	19492	Cucumber
54	19516	Culloden
54	20764	Deep Water
54	21316	Despard
54	25516	Enterprise
54	23140	East Dailey
54	36340	Helvetia
54	63484	Pickens
54	24748	Elkview
54	26428	Fairlea
54	26716	Falling Waters
54	33100	Great Cacapon
54	33436	Green Spring
54	53692	Middleway
54	26812	Falls View
54	31732	Glen Ferris
54	61660	Page
54	28444	Fort Ashby
54	28948	Frank
54	29716	Gallipolis Ferry
54	29740	Galloway
54	31876	Glen Jean
54	37444	Hilltop
54	37948	Holden
54	38476	Hooverson Heights
54	40204	Inwood
54	40444	Itmann
54	61684	Pageton
54	40636	Jacksonburg
54	43828	Kimberly
54	56212	Mount Carbon
54	45580	Lavalette
54	65596	Prichard
54	47788	Littleton
54	62788	Pentress
54	49732	McConnell
54	57916	Neibert
54	60628	Omar
54	50860	Mallory
54	56342	Mount Gay-Shamrock
54	52588	Maybeury
54	55132	Monaville
54	55372	Montcalm
54	58420	Newell
54	62044	Parcoal
54	62488	Pea Ridge
54	65284	Powellton
54	65668	Prince
54	67252	Reader
54	69100	Robinette
54	69844	Roderfield
54	70468	Rossmore
54	71284	St. George
54	72004	Sarah Ann
54	72292	Scarbro
54	73108	Shady Spring
54	73252	Shannondale
54	73444	Shenandoah Junction
54	73876	Shrewsbury
54	74356	Sissonville
54	75796	Spelter
54	76084	Springfield
54	76444	Stanaford
54	76996	Stollings
54	80476	Tioga
54	80764	Tornado
54	81484	Twilight
54	82564	Valley Bend
54	82756	Valley Head
54	83332	Verdunville
54	83764	Vivian
54	84724	Washington
54	84916	Waverly
54	86932	Whitmer
54	87316	Wiley Ford
54	67396	Red Jacket
54	71476	Salt Rock
54	78796	Switzer
54	79545	Teays Valley
54	82852	Van
54	84172	Wallace
54	88276	Wolf Summit
55	00150	Abrams
55	01650	Amberg
55	42050	Lakewood
55	54625	Mountain
55	59650	Okauchee Lake
55	72650	Sextonville
55	01100	Allenton
55	01950	Angelica
55	12675	Caroline
55	26575	Forest Junction
55	31475	Green Valley
55	02600	Argonne
55	41875	Lake Tomahawk
55	42475	Laona
55	53200	Minocqua
55	56250	Newald
55	02700	Arkansaw
55	20125	Diamond Bluff
55	31975	Hager City
55	02725	Arkdale
55	08560	Bluffview
55	19600	Dellwood
55	30100	Grand Marsh
55	41210	Lake Camelot
55	70800	St. Joseph
55	03175	Ashippun
55	38600	Juda
55	43025	Lebanon
55	04150	Babcock
55	14450	Chili
55	04300	Baileys Harbor
55	16350	Collins
55	28925	Gibbsville
55	45225	Little Sturgeon
55	04525	Bancroft
55	23900	Emerald
55	35900	Houlton
55	04925	Barronett
55	20725	Downsville
55	43725	Lewis
55	07532	Birch Hill
55	08625	Bohners Lake
55	10425	Browns Lake
55	21525	Eagle Lake
55	08925	Boulder Junction
55	35225	Holcombe
55	38225	Jim Falls
55	71950	Sayner
55	09465	Brice Prairie
55	10550	Brule
55	17150	Cornucopia
55	29900	Gordon
55	33975	Herbster
55	37175	Iron River
55	64500	Port Wing
55	71850	Saxon
55	11250	Burnett
55	31075	Greenbush
55	35000	Hingham
55	11500	Butte des Morts
55	24475	Eureka
55	60950	Packwaukee
55	11650	Cable
55	13150	Cataract
55	29500	Glen Haven
55	29950	Gotham
55	52025	Millston
55	13880	Chain O' Lakes
55	14175	Chelsea
55	14440	Chief Lake
55	45220	Little Round Lake
55	57050	New Post
55	67050	Reserve
55	14850	Clam Lake
55	20875	Drummond
55	29675	Glidden
55	16575	Como
55	19500	Delavan Lake
55	18500	Dale
55	21375	Dyckesville
55	31375	Greenleaf
55	64550	Post Lake
55	18625	Dalton
55	32550	Hanover
55	18650	Danbury
55	23475	Ellison Bay
55	20167	Diaperville
55	27412	Franks Field
55	20275	Dodge
55	33150	Hatfield
55	20975	Dunbar
55	26175	Florence
55	29750	Goodman
55	45600	Long Lake
55	22700	Edmund
55	71585	Sandy Hook
55	23025	Elcho
55	27875	French Island
55	29200	Gilmanton
55	30150	Grand View
55	33675	Hebron
55	33825	Helenville
55	36400	Humbird
55	37125	Iron Belt
55	49175	Marengo
55	37575	Ixonia
55	38625	Jump River
55	39250	Keshena
55	43207	Legend Lake
55	51617	Middle Village
55	56050	Neopit
55	39550	Kieler
55	39700	King
55	40125	Knowlton
55	40450	Krakow
55	40675	Lac du Flambeau
55	41160	Lake Arrowhead
55	62975	Pine River
55	41560	Lake Ivanhoe
55	41645	Lake Lorraine
55	41583	Lake Koshkonong
55	41765	Lake Ripley
55	69300	Rome
55	41772	Lake Sherwood
55	41975	Lake Wazeecha
55	42012	Lake Wisconsin
55	42025	Lake Wissota
55	42805	Lauderdale Lakes
55	43575	Leopolis
55	44033	Lily Lake
55	51175	Mercer
55	59500	Ogema
55	61800	Pence
55	53500	Mole Lake
55	55650	Navarino
55	64950	Poy Sippi
55	57008	New Odanah
55	58375	Northport
55	59450	Odanah
55	61675	Pella
55	61750	Pembine
55	63925	Polonia
55	64700	Potter Lake
55	64825	Powers Lake
55	65725	Pulcifer
55	67320	Rib Mountain
55	71050	St. Peter
55	74500	Sobieski
55	75775	Springbrook
55	77625	Stone Lake
55	78425	Summit Lake
55	79600	Thornton
55	79675	Three Lakes
55	79900	Tilleda
55	80300	Townsend
55	80425	Trego
55	81025	Tunnel City
55	81090	Turtle Lake
55	81150	Tustin
55	82450	Van Dyne
55	83000	Wabeno
55	84150	Waubeka
55	84200	Waukau
55	84300	Waumandee
55	85425	Westboro
55	87000	Whittlesey
55	87625	Winchester
55	87675	Wind Lake
55	88025	Wiota
55	88675	Woodford
55	88925	Woodruff
55	89760	Zoar
55	79740	Tichigan
55	72670	Seymour
55	75975	Springfield
55	78980	Tainter Lake
55	79100	Taycheedah
56	57810	Opal
56	00680	Albany
56	13440	Centennial
56	71295	Slater
56	01115	Alcova
56	01888	Alpine Northeast
56	01936	Alpine Northwest
56	04160	Auburn
56	06045	Bedford
56	25475	Etna
56	25910	Fairview
56	01985	Alta
56	02877	Antelope Hills
56	06407	Bessemer Bend
56	10175	Brookhurst
56	13222	Casper Mountain
56	35552	Hartrandt
56	38307	Homa Hills
56	03000	Arapahoe
56	03245	Arlington
56	58100	Orin
56	03652	Arrowhead Springs
56	15400	Clearview Acres
56	23010	Eden
56	26055	Farson
56	40265	James Town
56	03725	Arvada
56	06770	Big Horn
56	59985	Parkman
56	04015	Atlantic City
56	06480	Beulah
56	12860	Carpenter
56	37510	Hillsdale
56	08365	Bondurant
56	09235	Boulder
56	17210	Cora
56	18950	Daniel
56	09307	Boulder Flats
56	18225	Crowheart
56	25330	Ethete
56	28665	Fort Washakie
56	40555	Jeffrey City
56	40945	Johnstown
56	13005	Carter
56	27940	Fort Bridger
56	47370	Lonetree
56	14097	Chugcreek
56	44252	Lakeview North
56	25185	Esterbrook
56	27650	Fontenelle
56	34030	Grover
56	57375	Oakley
56	29300	Fox Farm-College
56	63800	Ranchettes
56	29400	Fox Park
56	30115	Freedom
56	30985	Garland
56	63465	Ralston
56	36060	Hawk Springs
56	39250	Huntley
56	37727	Hill View Heights
56	58680	Osage
56	37945	Hoback
56	39395	Hyattville
56	41860	Kelly
56	69700	Shell
56	44615	Lance Creek
56	46935	Little America
56	49400	McKinnon
56	56700	North Rock Springs
56	48240	Lucerne
56	59332	Owl Creek
56	49775	Mammoth
56	58970	Osmond
56	51285	Meadow Acres
56	54402	Moose Wilson Road
56	63100	Rafter J Ranch
56	55200	Mountain View
56	62305	Powder River
56	56520	Nordic
56	62160	Point of Rocks
56	62812	Purple Sage
56	65060	Reliance
56	64400	Red Butte
56	66655	Robertson
56	67670	Ryan Park
56	71800	South Greeley
56	71947	South Park
56	75935	Teton Village
56	80575	Vista West
56	81640	Warren AFB
56	82967	Westview Circle
56	83100	Whiting
56	83765	Wilson
56	84852	Woods Landing-Jelm
56	86737	Y-O Ranch
56	80285	Veteran
56	71350	Sleepy Hollow
56	71440	Smoot
56	73615	Story
56	75355	Table Rock
56	81703	Washam
56	75572	Taylor
56	78400	Turnerville
56	79270	Urie
60	00100	Aasu
60	02500	Afao
60	08100	Amaluia
60	08900	Amanave
60	17700	Aumi
60	13700	Asili
60	25700	Fagamalo
60	29700	Failolo
60	32100	Faleniu
60	36100	Futiga
60	36900	Ili'ili
60	07300	Alofau
60	10500	Amouli
60	11300	Anua
60	14500	Atu'u
60	15300	Aua
60	20100	Auto
60	50500	Maloata
60	55300	Matu'u
60	46500	Luma
60	28900	Fagatogo
60	40800	Lauli'i
60	44100	Leloaloa
60	62230	Pagai
60	52900	Mapusagafou
60	27300	Fagasa
60	75300	Tafuna
60	76900	Taputimu
60	84100	Utumea West
60	16900	Auma
60	65300	Puapua
60	81700	Tula
60	23300	Faga'itua
60	68100	Satala
60	06500	Alega
60	16100	Auasi
60	18500	Aunu'u
60	49400	Malaeloa/Ituau
60	32900	Fatumafuti
60	83300	Utumea East
60	57700	Nu'uuli
60	12100	Aoa
60	64900	Poloa
60	62500	Pago Pago
60	56100	Mesepa
60	09700	Amaua
60	26500	Faganeanea
60	87300	Vailoatai
60	04500	Agugulu
60	24900	Fagali'i
60	48920	Malaeloa/Aitulagi
60	56900	Nua
60	68900	Se'etaga
60	71300	Si'ufaga
60	66500	Sa'ilele
60	82500	Utulei
60	89700	Vatia
60	69700	Sili
60	72900	Swains
60	64100	Pava'ia'i
60	48100	Malaeimi
60	12800	Aoloau
60	03300	Afono
60	45700	Leusoali'i
60	88100	Vaitogi
60	30500	Faleasao
60	58500	Ofu
60	47300	Maia
60	04900	Alao
60	60100	Olosega
60	44900	Leone
60	84900	Utusia
60	20900	Avaio
60	22500	Faga'alu
60	53700	Masausi
60	54500	Masefau
60	61700	Onenoa
66	00100	Adacao
66	00850	Afame
66	04000	Agana Heights
66	06600	Agat
66	07900	Andersen AFB
66	09850	Apra Harbor
66	18300	Barrigada Heights
66	07600	Anao
66	09500	Apotgan
66	12450	Asan
66	15800	Astumbo
66	17000	Barrigada
66	24500	Chaguian
66	25450	Chalan Pago
66	52500	Nimitz Hill
66	27400	Dededo
66	29350	Finegayan Station
66	34750	HagÃ¥tÃ±a
66	35850	Inarajan
66	35000	Harmon Industrial Park
66	43300	Macheche
66	36600	Ipan
66	41300	Liguan
66	42470	Machananao East
66	42480	Machananao West
66	42490	Machanao
66	50500	Mogfog
66	43650	Maina
66	44300	Maite
66	45600	Mangilao
66	49500	Merizo
66	44500	Malojloj
66	52200	Naval Hospital
66	47800	Mataguac
66	50800	Mongmong
66	52750	Nimitz Hill Annex
66	54800	Oka
66	55350	Ordot
66	56300	Pagat
66	66800	South Gayinero
66	75500	Tumon
66	77200	Ukudu
66	79600	University of Guam
66	81600	Windward Hills
66	81850	Wusstig
66	85000	Y Papao
66	86000	Y Sengsong
66	80100	Upper Tumon
66	53000	North Gayinero
66	83950	Yona
66	58600	Piti
66	61850	Santa Rita
66	65100	Sinajana
66	69000	Talofofo
66	70950	Tamuning
66	73550	Toto
66	77450	Umatac
69	14550	Duge
69	01500	As Dudo
69	23100	Northern Tinian
69	14850	Farallon de Medinilla
69	01280	Anatahan
69	13690	Dandan
69	23900	Opyan
69	01650	As Gonna
69	89000	Tottotville
69	00600	Agingan
69	19580	Koblerville
69	00450	Afetnas
69	01950	As Perdido
69	42000	San Antonio
69	11870	Chalan Kanoa IV
69	01800	As Matuis
69	53100	San Roque
69	19560	Kalabera
69	76900	Tangke
69	11860	Chalan Kanoa III
69	13500	Chalan Piao
69	11850	Chalan Kanoa II
69	11820	Chalan Kanoa I
69	15550	Gampapa
69	01850	As Niebes (Nieves)
69	18050	I Chenchon
69	18200	I Koridot
69	60500	Sarigan
69	17950	Guguan
69	01220	Alamagan
69	23950	Pagan
69	01200	Alaguan
69	14950	Finata
69	17850	Ginalangan (Chudan)
69	00400	Afatung
69	00500	Agatasi (Payapai)
69	16000	Gaonan
69	73000	Talakhaya
69	01350	Apanon
69	14750	Fanlagon
69	01100	Agrihan
69	03000	As Terlaje
69	14900	Finasisu
69	01700	As Lito
69	19570	Kannat Tabla
69	19540	Kagman III
69	15000	Forbidden Island
69	19520	Kagman I
69	19530	Kagman II
69	19550	Kagman IV
69	25100	Sabaneta
69	03500	Banaderu
69	24000	Pidos Kahalo
69	18300	I Maddok
69	04000	Bird Island
69	14800	Fanonchuluyan
69	22430	Marpi
69	22450	Matansa
69	22600	Nanasu
69	19800	Lower Base
69	19700	Lempanai
69	15500	Gagani
69	72000	Talafofo
69	01150	Aguijan
69	06500	Carolinas
69	13600	Chalan Rueda
69	17900	Gualo Rai
69	13000	Chalan Laulau
69	47205	San Jose (Oleai)
69	12000	Chalan Kiya
69	22575	Mount Taipingot
69	13610	China Town
69	17750	Garapan
69	18250	I Liyang
69	13620	Dagu
69	59000	San Vicente
69	19650	Laulau Bay
69	19510	Kagman
69	23980	Papago
69	18020	I Akgak
69	77000	Tapochao
69	25200	Sadog Tasi
69	06000	Capitol Hill
69	47210	San Jose (Tinian Municipality)
69	19750	Liyu
69	01600	As Falipe
69	19900	Managaha
69	70800	Susupe
69	61000	Sayan Gigani
69	01170	Agusan
69	62000	Sinapalo
69	23990	Pekngasu
69	22530	Mochong
69	64900	Songsong
69	01300	Annex F
69	89100	Ugis
69	71000	Taimama
69	25300	Sailigai Papa
69	77300	Tenetu
69	22460	Matpo
69	17800	Gayaugan (Kaan)
69	70900	Tagolo Ogso
69	22550	Mount Sabana (Minachage)
69	01450	As Akoddo
69	19950	Mananana
69	19850	Makmak
69	77200	Tatgua
69	74000	Talo
69	77100	Tatachok
69	18350	I Naftan
69	18150	I Fadang
69	24100	Puerto Rico
69	02000	As Rabagau
69	01250	American Memorial Park
69	01900	As Palacios
69	22650	Navy Hill
69	08000	Chalan Galaide
69	22470	Maturana Hill
69	14700	Fananganan
69	22440	Marpo Heights
69	07000	Carolinas Heights
69	14650	Eastern Tinian (Marpo Valley)
69	89300	Western Tinian
69	18000	Hilaihai
69	07500	Chacha
69	18400	I Pitot
69	01400	As Akina
69	00300	Achugao
69	76700	Tanapag
69	01750	As Mahetog
69	18100	I Denni
69	02500	As Teo
69	03100	Asuncion
69	22500	Maug
69	89200	Uracus (Farallon de Pajaros)
72	00186	Aceitunas
72	00358	Adjuntas
72	00616	Aguada
72	00874	Aguas Buenas
72	01003	Aguas Claras
72	01863	Alianza
72	03174	Anon Raices
72	03196	AntÃ³n RuÃ­z
72	04620	Bairoa La Veinticinco
72	04701	Bajandas
72	05217	Barahona
72	05690	Barranquitas
72	06421	Bartolo
72	06593	BayamÃ³n
72	06679	BayamÃ³n
72	07668	Betances
72	07969	BoquerÃ³n
72	08700	BreÃ±as
72	09250	Buena Vista
72	09861	Cabo Rojo
72	10048	Cacao
72	10334	Caguas
72	11151	Calzada
72	11581	Campanilla
72	11925	Camuy
72	12441	Candelaria
72	12560	Candelaria Arenas
72	12568	Candelero Abajo
72	12613	Candelero Arriba
72	14634	Carrizales
72	15193	CataÃ±o
72	15494	Cayey
72	15924	Ceiba
72	16139	Ceiba
72	16526	Central Aguirre
72	17773	Ciales
72	18074	Cidra
72	18719	Coamo
72	18891	Coco
72	20310	CoquÃ­
72	20353	CorazÃ³n
72	20482	Corcovado
72	20783	Corozal
72	20998	Corral Viejo
72	21385	Coto Norte
72	24954	El Combate
72	25556	El MangÃ³
72	25771	El Ojo
72	25835	El Paraiso
72	26287	El Tumbao
72	26502	Emajagua
72	29555	FrÃ¡nquez
72	30544	G. L. GarcÃ­a
72	32221	Guayama
72	32307	Guayanilla
72	32522	Guaynabo
72	33184	Hacienda San JosÃ©
72	33296	Hatillo
72	33597	Hato Arriba
72	33683	Hato Candal
72	35059	Hormigueros
72	35532	Humacao
72	36177	Indios
72	36263	Ingenio
72	36478	Isabela
72	37166	Jagual
72	38241	Jauca
72	38370	Jayuya
72	38671	Jobos
72	39470	Juncal
72	39574	Juncos
72	40348	La Dolores
72	41274	La Liga
72	42197	La Plena
72	42498	Lares
72	42842	Las Carolinas
72	43057	Las Croabas
72	43788	Las MarÃ­as
72	44003	Las Ochenta
72	44089	Las Ollas
72	45170	La Yuca
72	45336	Levittown
72	45379	Liborio NegrÃ³n Torres
72	46282	Lluveras
72	46368	LoÃ­za
72	47013	Los Llanos
72	47336	Los Panes
72	47422	Los Prados
72	48604	Magas Arriba
72	48862	Maguayo
72	51055	Mariano ColÃ³n
72	51270	Maricao
72	52345	Maunabo
72	52431	MayagÃ¼ez
72	53678	Miranda
72	53807	Moca
72	53979	Monserrate
72	54366	Monte Grande
72	54688	Monte Verde
72	54882	Mora
72	55097	Morovis
72	56129	Naranjito
72	57075	Olimpo
72	57978	Palmarejo
72	58150	Palmarejo
72	58666	Palmer
72	59053	Palomas
72	59139	Palo Seco
72	59386	Parcelas de Navarro
72	59420	Parcelas La Milagrosa
72	59422	Parcelas Mandry
72	59425	Parcelas Nuevas
72	59440	Parcelas PeÃ±uelas
72	59450	Parcelas Viejas Borinquen
72	61074	PeÃ±uelas
72	61545	Piedra Aguza
72	61590	Piedra Gorda
72	63503	Playita
72	63568	Playita Cortada
72	63697	Pole Ojea
72	64127	Potala Pastillo
72	64400	Pueblito del Carmen
72	65589	Puerto Real
72	66492	Punta Santiago
72	66660	Quebrada
72	67200	Quebrada del Agua
72	68040	Quebradillas
72	68513	Rafael CapÃ³
72	68556	Rafael GonzÃ¡lez
72	68599	Rafael HernÃ¡ndez
72	00745	Aguadilla
72	09689	CabÃ¡n
72	01089	Aguilita
72	31877	Guayabal
72	38972	Juana DÃ­az
72	47615	Luis LlorÃ©ns Torres
72	01218	Aibonito
72	02680	AÃ±asco
72	27263	Espino
72	03024	Animas
72	03368	Arecibo
72	03927	Arroyo
72	04658	Bajadero
72	39875	La Alianza
72	05346	Barceloneta
72	09603	BÃºfalo
72	07496	BenÃ­tez
72	08099	BoquerÃ³n
72	40563	La Fermina
72	44390	Las Piedras
72	09087	Buena Vista
72	11710	Campo Rico
72	12828	CanÃ³vanas
72	46626	Lomas
72	13925	Capitanejo
72	21213	Coto Laurel
72	51700	MarueÃ±o
72	63820	Ponce
72	14290	Carolina
72	58967	Palomas
72	15623	Cayuco
72	16440	Celada
72	32823	Gurabo
72	57862	Pajonal
72	17050	Cerrillos Hoyos
72	19665	ComerÃ­o
72	19837	Comunas
72	25685	El Negro
